,pred_hy
3795,"[8, 60, 46]"
3796,"[57, 2, 37]"
3797,"[18, 3, 50]"
3798,"[16, 3, 21]"
3799,"[50, 60, 45]"
3800,"[56, 41, 15]"
3801,"[0, 28, 63]"
3802,"[19, 41, 3]"
3803,"[8, 50, 58]"
3804,"[3, 5, 47]"
3805,"[56, 18, 39]"
3806,"[17, 19, 49]"
3807,"[26, 21, 22]"
3808,"[50, 4, 62]"
3809,"[45, 28, 29]"
3810,"[57, 30, 39]"
3811,"[49, 59, 54]"
3812,"[32, 29, 6]"
3813,"[5, 21, 38]"
3814,"[24, 54, 39]"
3815,"[49, 5, 23]"
3816,"[17, 60, 62]"
3817,"[0, 17, 29]"
3818,"[34, 21, 6]"
3819,"[3, 5, 46]"
3820,"[8, 26, 15]"
3821,"[50, 60, 45]"
3822,"[1, 5, 37]"
3823,"[60, 6, 36]"
3824,"[21, 37, 23]"
3825,"[24, 35, 21]"
3826,"[56, 18, 37]"
3827,"[56, 42, 4]"
3828,"[0, 54, 23]"
3829,"[56, 38, 6]"
3830,"[19, 5, 22]"
3831,"[28, 22, 39]"
3832,"[48, 19, 6]"
3833,"[27, 28, 21]"
3834,"[16, 56, 4]"
3835,"[25, 21, 39]"
3836,"[35, 4, 55]"
